,time,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,mean,std,upper,lower
203,203,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.46893317702227433,0.7033997655334114,0.82063305978898,0.3516998827667057,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.46893317702227433,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.5861664712778429,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.7033997655334114,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.9378663540445487,1.0550996483001172,0.11723329425556858,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.6143024618991795,0.2757615469804424,0.690739662964442,0.537865260833917
204,204,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.46893317702227433,0.7033997655334114,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.46893317702227433,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.5861664712778429,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.7033997655334114,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.9378663540445487,1.0550996483001172,0.11723329425556858,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.6189917936694022,0.27421116647658317,0.694999251184127,0.5429843361546773
205,205,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.46893317702227433,0.7033997655334114,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.46893317702227433,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.7033997655334114,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.9378663540445487,1.0550996483001172,0.11723329425556858,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.6213364595545136,0.27442588524826556,0.6974034340762442,0.5452694850327829
206,206,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.1723329425556859,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.46893317702227433,0.7033997655334114,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.46893317702227433,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.7033997655334114,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.9378663540445487,1.0550996483001172,0.11723329425556858,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.6260257913247363,0.27783881887854944,0.7030387827838426,0.5490127998656301
207,207,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.1723329425556859,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.46893317702227433,0.7033997655334114,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.46893317702227433,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.7033997655334114,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.9378663540445487,1.0550996483001172,0.11723329425556858,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,0.6283704572098477,0.2779902049404982,0.7054254107444585,0.551315503675237
208,208,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.1723329425556859,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.46893317702227433,0.7033997655334114,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.46893317702227433,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.7033997655334114,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.9378663540445487,1.0550996483001172,0.11723329425556858,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,0.6283704572098477,0.2779902049404982,0.7054254107444585,0.551315503675237
209,209,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.1723329425556859,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.46893317702227433,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.46893317702227433,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.82063305978898,0.9378663540445487,1.1723329425556859,0.11723329425556858,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,0.6377491207502932,0.2853588896164645,0.716846569470802,0.5586516720297844
210,210,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.1723329425556859,0.82063305978898,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.46893317702227433,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.82063305978898,0.9378663540445487,1.1723329425556859,0.11723329425556858,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,0.6447831184056273,0.2874058332227518,0.7244479509463834,0.5651182858648712
211,211,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.1723329425556859,0.82063305978898,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.46893317702227433,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.11723329425556858,0.46893317702227433,0.82063305978898,1.0550996483001172,0.7033997655334114,0.6518171160609615,0.2902318408632989,0.7322652779549134,0.5713689541670096
212,212,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.7033997655334114,0.5861664712778429,1.1723329425556859,0.82063305978898,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.82063305978898,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.23446658851113716,0.46893317702227433,0.82063305978898,1.0550996483001172,0.7033997655334114,0.6588511137162955,0.28509337996958584,0.7378749669174672,0.5798272605151237
213,213,0.5861664712778429,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.9378663540445487,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.3516998827667057,0.7033997655334114,0.5861664712778429,1.1723329425556859,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.82063305978898,0.9378663540445487,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.82063305978898,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.23446658851113716,0.46893317702227433,0.82063305978898,1.0550996483001172,0.7033997655334114,0.6400937866354045,0.27642188429437936,0.7167140238657487,0.5634735494050603
214,214,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.3516998827667057,0.5861664712778429,0.5861664712778429,1.1723329425556859,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.82063305978898,0.9378663540445487,0.5861664712778429,0.3516998827667057,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.23446658851113716,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6213364595545134,0.2723740741465515,0.6968347010550996,0.5458382180539273
215,215,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.3516998827667057,0.5861664712778429,0.5861664712778429,1.1723329425556859,0.7033997655334114,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.82063305978898,0.5861664712778429,0.3516998827667057,0.7033997655334114,0.0,0.5861664712778429,0.11723329425556858,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.0550996483001172,0.23446658851113716,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6119577960140681,0.26404990809186224,0.6851486964027768,0.5387668956253594
216,216,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.3516998827667057,0.5861664712778429,0.5861664712778429,1.1723329425556859,0.5861664712778429,0.3516998827667057,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.82063305978898,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.0,0.46893317702227433,0.11723329425556858,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.9378663540445487,0.9378663540445487,1.0550996483001172,0.23446658851113716,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6002344665885113,0.2665344667771262,0.6741140515087055,0.5263548816683171
217,217,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.3516998827667057,0.5861664712778429,0.5861664712778429,1.1723329425556859,0.5861664712778429,0.3516998827667057,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.82063305978898,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.0,0.46893317702227433,0.11723329425556858,0.46893317702227433,0.5861664712778429,0.9378663540445487,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.9378663540445487,0.9378663540445487,1.0550996483001172,0.23446658851113716,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6002344665885113,0.2665344667771262,0.6741140515087055,0.5263548816683171
218,218,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.5861664712778429,1.1723329425556859,0.5861664712778429,0.3516998827667057,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.82063305978898,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.0,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.0550996483001172,0.23446658851113716,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6096131301289568,0.2648030196088075,0.6830127823798291,0.5362134778780845
219,219,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.5861664712778429,1.1723329425556859,0.5861664712778429,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.5861664712778429,0.7033997655334114,0.82063305978898,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.82063305978898,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.11723329425556858,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.0550996483001172,0.23446658851113716,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6143024618991795,0.2578914962977077,0.6857863376294216,0.5428185861689373
220,220,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.82063305978898,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.11723329425556858,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.0550996483001172,0.23446658851113716,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6260257913247363,0.2611876096965604,0.6984233030762468,0.5536282795732259
221,221,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.82063305978898,0.46893317702227433,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.82063305978898,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.0550996483001172,0.23446658851113716,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.630715123094959,0.25606876444236526,0.7016937633315639,0.5597364828583542
222,222,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.0550996483001172,0.23446658851113716,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6354044548651817,0.257379817117235,0.7067465003626486,0.5640624093677148
223,223,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.5861664712778429,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.23446658851113716,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6377491207502931,0.26177757404227003,0.7103101622752913,0.5651880792252949
224,224,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.1723329425556859,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.23446658851113716,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6400937866354045,0.2618311412478158,0.7126696762322446,0.5675178970385644
225,225,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.23446658851113716,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6424384525205159,0.26716511944544324,0.7164928454418196,0.5683840595992122
226,226,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.82063305978898,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.23446658851113716,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6447831184056273,0.2682233692521682,0.7191308432078246,0.57043539360343
227,227,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.5861664712778429,0.5861664712778429,0.9378663540445487,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.82063305978898,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.23446658851113716,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6518171160609615,0.2702132846102656,0.7267164172594883,0.5769178148624347
228,228,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.7033997655334114,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.5861664712778429,0.5861664712778429,0.9378663540445487,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.82063305978898,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.7033997655334114,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.82063305978898,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6588511137162957,0.26574404630208254,0.7325116052587562,0.5851906221738351
229,229,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.82063305978898,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.5861664712778429,0.5861664712778429,0.9378663540445487,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.82063305978898,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.82063305978898,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.82063305978898,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.6658851113716296,0.2663239173590249,0.7397063349706686,0.5920638877725907
230,230,0.46893317702227433,0.23446658851113716,0.3516998827667057,0.46893317702227433,0.82063305978898,0.3516998827667057,0.5861664712778429,0.9378663540445487,0.46893317702227433,0.5861664712778429,0.82063305978898,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.23446658851113716,0.5861664712778429,0.5861664712778429,0.9378663540445487,1.0550996483001172,0.82063305978898,0.5861664712778429,0.9378663540445487,1.2895662368112544,0.3516998827667057,0.3516998827667057,0.82063305978898,0.5861664712778429,0.82063305978898,0.9378663540445487,0.46893317702227433,0.3516998827667057,0.82063305978898,0.23446658851113716,0.46893317702227433,0.23446658851113716,0.46893317702227433,0.7033997655334114,1.1723329425556859,0.82063305978898,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.9378663540445487,1.1723329425556859,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.9378663540445487,0.7033997655334114,0.668229777256741,0.2703066888556183,0.7431549687911778,0.5933045857223043
